Time (s),Growth_Factor (mM),PP2A (mM),MKP (mM),ERK_Nuclear (mM),Raf_inactive (mM),Raf_active (mM),MEK_inactive (mM),MEK_PP (mM),ERK_inactive (mM),ERK_PP (mM),ATP (mM),ADP (mM),Raf_Activation (firings),ERK_Nuclear_Import (firings),ATP_Regeneration (firings),Growth_Factor_Source (firings),Growth_Factor_Degradation (firings),Raf_Degradation (firings),MEK_Degradation (firings),ERK_Nuclear_Degradation (firings),MKP_Synthesis (firings),MKP_Degradation (firings),PP2A_Synthesis (firings),Raf_Deactivation (firings),PP2A_Degradation (firings),ADP_Source (firings),ADP_Sink (firings),MEK_Phosphorylation (firings),MEK_Dephosphorylation (firings),ERK_Phosphorylation (firings),ERK_Dephosphorylation (firings)
52.110000,114.823794,7.396022,68.245478,256.798972,322.141074,669.558358,0.016625,794.691829,0.095936,327.215612,1539.145349,2999.884306,698.3481165018089,272.6884515989477,46.24459521937235,21.79727418309863,6.973480092594881,8.300568243942378,5.2915463763341934,15.889479633496716,50.842859528918794,7.597381082978164,4.16880000000011,20.489190594727628,11.772777871945951,26.055000000000874,533.2699402346452,800.9206605630776,0.9372853796986818,603.4549044771751,3.550840630150045
52.164000,114.832451,7.383451,68.300781,257.149811,321.981682,669.709714,0.016107,794.682810,0.097040,326.822023,1538.979738,2998.840355,698.5259224170317,273.0809366394501,46.267820866742234,21.8162664295864,6.983815126873612,8.308604856945221,5.301082655930529,15.931125760516922,50.90225877256293,7.601478187654685,4.1731200000001065,20.507603936099702,11.789668589206928,26.082000000000875,534.5297273243212,800.9214368628944,0.9375439273320676,603.4596433348136,3.5566833997158738
52.218000,114.847993,7.370907,68.351981,257.598049,321.653879,670.037516,0.015852,794.673529,0.090575,326.338544,1538.662669,2998.522784,698.881256845945,273.57088117029423,46.32588455992924,21.835253588879453,6.987260290306062,8.308604856945221,5.310618817941497,15.97283218790633,50.961658012380006,7.609677203330288,4.177440000000103,20.53513552864488,11.80653326894085,26.109000000000876,535.2494318256482,800.9219505655774,0.9378025786534053,603.4690288169683,3.5596040359003784
52.272000,114.860081,7.363999,68.403175,257.947711,321.494654,670.196741,0.016102,794.663744,0.086229,325.951454,1538.536315,2998.206086,699.0587912501358,273.9623172305178,46.39556086546605,21.854232357770275,6.994151825712277,8.308604856945221,5.320154862425378,16.014605865618037,51.02105724799242,7.617881966924585,4.181760000000099,20.55344570602457,11.81776132231688,26.136000000000877,535.7891598268832,800.9224725178535,0.938574072609514,603.4777547173811,3.5639838093806837
52.326000,114.875607,7.368319,68.450259,258.101448,321.326361,670.332861,0.015853,794.649688,0.081423,325.760717,1538.371403,2997.353603,699.2362396234865,274.15785983737936,46.43039881795658,21.873204807816577,6.997597754628154,8.34077798018826,5.334458727007583,16.056411504871956,51.08045648137145,7.630197759637047,4.1860800000000955,20.5626003921973,11.81776132231688,26.163000000000878,536.8683930842641,800.922978073431,0.9388308838204056,603.4883999493544,3.569823045943725
52.380000,114.891124,7.355811,68.501442,258.450344,320.644912,671.014310,0.016363,794.649178,0.079703,325.371699,1537.707892,2997.382745,699.945096960184,274.54859831565886,46.48846173330415,21.892168255629556,7.0010443389213535,8.34077798018826,5.334458727007583,16.0982543417323,51.139855712222904,7.6384135241896,4.190400000000092,20.590009129617375,11.834589498377166,26.19000000000088,537.5878243545858,800.9232372610593,0.9396005898794125,603.4944990923798,3.5742018148356025
52.434000,114.892851,7.354528,68.548505,258.701198,320.300151,671.334915,0.016874,794.639131,0.079965,325.078691,1537.403850,2997.052540,700.2989690973546,274.8413442311057,46.546524400162205,21.911129115677564,7.018277795149301,8.364934205465852,5.343994487004199,16.140146632457004,51.199254939785455,7.650750171509863,4.194720000000088,20.599120295836652,11.840192288905705,26.21700000000088,538.307134554267,800.9232372610593,0.9401112953613822,603.4986152503121,3.5785799479744287
52.488000,114.908359,7.347648,68.595560,259.146568,319.964834,671.662176,0.016828,794.639177,0.077439,324.593889,1537.086708,2996.544076,700.6524635207403,275.32867234044727,46.59297441162187,21.930083667439856,7.021724770256146,8.372990224441004,5.343994487004199,16.182104091913626,51.25865416313554,7.663094101791417,4.1990400000000845,20.617297594899703,11.851391880703384,26.24400000000088,539.206190450221,800.9243018652685,0.9411302478412121,603.5025998297854,3.580038847473626
52.542000,114.916966,7.351968,68.642610,259.396620,319.471704,672.155306,0.017314,794.629156,0.077919,324.301362,1536.560408,2995.670846,701.1820251148093,275.62071906344335,46.60458677313492,21.949032742350294,7.032066654478672,8.372990224441004,5.353530123934925,16.22409858607392,51.31805338390146,7.67544293770657,4.203360000000081,20.653729307569947,11.851391880703384,26.271000000000882,540.6443320987879,800.9245808687967,0.941895145148813,603.506495733568,3.5844151597547986
52.596000,114.925568,7.350687,68.685531,259.646357,319.137369,672.481573,0.017546,794.614621,0.075032,324.012464,1536.276940,2995.703109,701.534614865665,275.91250419739566,46.68587329724666,21.96797717080285,7.0424093132166865,8.381057985110955,5.367833363056181,16.266147577152786,51.377452601032765,7.691922017128976,4.207680000000077,20.671983750534245,11.856993212815663,26.298000000000883,541.0038247394544,800.9248596026965,0.9424055744899168,603.5122997630078,3.5873320103176765
52.650000,114.937610,7.355007,68.732564,260.089995,318.442437,673.152287,0.018057,794.599807,0.070933,323.530831,1535.608220,2995.546541,702.2386683712948,276.398235866063,46.732322765641136,21.986915094444782,7.049305185766139,8.405275266554963,5.382136334280277,16.3082404896336,51.4368518151644,7.704288234703062,4.2120000000000735,20.681105816669117,11.856993212815663,26.325000000000884,541.9025615412135,800.9248596026965,0.9429163817228813,603.5178575614283,3.588790359936149
52.704000,114.953092,7.348124,68.783711,260.338931,318.090988,673.463338,0.017488,794.590841,0.069615,323.241058,1535.299395,2995.221502,702.5901181705474,276.68932706037066,46.790384504714126,22.005845276034538,7.052753566489888,8.445673980567022,5.391671505078207,16.350396489362396,51.49625102511508,7.712540250766293,4.21632000000007,20.681105816669117,11.868195641765274,26.352000000000885,542.6214872551602,800.9254286647533,0.9429163817228813,603.525007066033,3.594621841970241
52.758000,114.965118,7.335666,68.834855,260.878112,317.582738,673.963502,0.017441,794.586120,0.067637,322.661635,1534.799784,2994.704710,703.1165855925143,277.2707274302976,46.82522140038628,22.024768547713762,7.059651027026375,8.453759644189326,5.396439050122875,16.39261546284171,51.55565023086053,7.720794840427297,4.220640000000066,20.699323566032938,11.884973843369206,26.379000000000886,543.6997276419802,800.925984111345,0.9434248864769239,603.5284419625773,3.596079152615725
