Time (s),ATP_pool (mM),Spo0A (mM),Spo0A_P (mM),RapA (mM),SigmaH (mM),Septum (mM),SigmaF (mM),SigmaE (mM),SigmaG (mM),SigmaK (mM),Forespore (mM),GTP_pool (mM),Mother_cell (mM),Cortex (mM),Inner_coat (mM),Outer_coat (mM),Mature_spore (mM),ADP_pool (mM),GDP_pool (mM),Nutrients (mM),Cell_density (mM),KinA_kinase (mM),KinA_P (mM),Spo0F (mM),Spo0F_P (mM),Spo0B (mM),T_KinA_activation (firings),T_sigmaE_feedback (firings),T_sigmaG_transcription (firings),T_sigmaK_transcription (firings),T_forespore_formation (firings),T_mother_cell_formation (firings),T_cortex_synthesis (firings),T_inner_coat_synthesis (firings),T_outer_coat_synthesis (firings),T_spore_maturation (firings),Source_nutrient_depletion (firings),T_Spo0F_phosphorylation (firings),Source_ATP_regen (firings),Source_GTP_regen (firings),Source_cell_density (firings),T_Spo0F_dephosphorylation (firings),T_Spo0A_phosphorylation (firings),T_Spo0A_dephosphorylation (firings),T_sigmaH_transcription (firings),T_septation (firings),T_sigmaF_activation (firings),T_sigmaE_activation (firings)
1.620000,5259.180824,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5190.618931,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.838000,1.016200,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.16199999999999987,0,6.479520597475127,235.6189308172771,0.016199999999999933,0,0,0,0,0,0,3
1.674000,5267.819526,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5198.472296,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.832600,1.016740,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.16739999999999977,0,6.695488148797813,243.47229631992025,0.016739999999999942,0,0,0,0,0,0,3
1.728000,5276.458185,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5206.325623,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.827200,1.017280,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.17279999999999968,0,6.911454636516307,251.32562314604732,0.01727999999999995,0,0,0,0,0,0,3
1.782000,5285.096802,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5214.178911,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.821800,1.017820,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.17819999999999958,0,7.127420060526016,259.17891129185494,0.01781999999999996,0,0,0,0,0,0,3
1.836000,5293.735377,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5222.032161,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.816400,1.018360,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.18359999999999949,0,7.343384420722333,267.03216075353913,0.01835999999999997,0,0,0,0,0,0,3
1.890000,5302.373909,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5229.885372,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,998.000000,99.811000,1.018900,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.1889999999999994,0,7.5593477170006285,274.88537152729543,0.01889999999999998,0,0,0,0,0,0,3
1.944000,5311.012398,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5222.738544,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.805600,1.019440,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.1943999999999993,0,7.7753099492562665,282.73854360931864,0.01943999999999999,0,0,0,0,0,0,4
1.998000,5319.650845,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5230.591677,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.800200,1.019980,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.1997999999999992,0,7.9912711173845885,290.59167699580314,0.019979999999999998,0,0,0,0,0,0,4
2.052000,5328.289249,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5238.444772,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.794800,1.020520,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.2051999999999991,0,8.207231221280924,298.44477168294276,0.020520000000000007,0,0,0,0,0,0,4
2.106000,5336.927610,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,5246.297828,0.000000,0.000000,0.000000,0.000000,0.000000,995.000000,999.000000,99.789400,1.021060,10.000000,0.000000,20.000000,0.000000,15.000000,0,0,0,0,0,0,0,0,0,0,0.210599999999999,0,8.423190260840592,306.2978276669307,0.021060000000000016,0,0,0,0,0,0,4
