Time (s),CI_Gene (mM),Energy_ATP (mM),RecA_Inactive (mM),RecA_Active (mM),DNA_Damage (mM),CII_Gene (mM),CI_mRNA (mM),CII_mRNA (mM),CII_Protein (mM),cAMP (mM),ppGpp (mM),Metabolic_Health (mM),DnaA (mM),FtsZ (mM),Cell_Cycle_Phase (mM),CIII_Protein (mM),CI_Cleaved (mM),CI_Intact (mM),Cro_Gene (mM),Cro_mRNA (mM),Cro_Protein (mM),CI_Dimer (mM),Cro_Dimer (mM),CI_Transcription (firings),Cro_Protein_Decay (firings),CI_Dimer_Decay (firings),CI_Translation (firings),Cro_Dimer_Decay (firings),DNA_Damage_UV (firings),RecA_Activation (firings),RecA_Deactivation (firings),DNA_Repair (firings),RecA_CI_Cleavage (firings),CII_Transcription (firings),CI_Dimerization (firings),CII_Translation (firings),CII_Degradation (firings),T33 (firings),FtsZ_Production (firings),CIII_Synthesis (firings),T37 (firings),T38 (firings),T39 (firings),CI_mRNA_Decay (firings),cAMP_Production (firings),ppGpp_Production (firings),Metabolic_Health_Update (firings),Metabolic_Health_Decay (firings),DnaA_Production (firings),FtsZ_Decay (firings),Cell_Cycle_Phase_Update (firings),Cell_Cycle_Phase_Decay (firings),ATP_Production (firings),ATP_Consumption (firings),CI_Protein_Decay (firings),Cro_Transcription (firings),Cro_Translation (firings),Cro_Dimerization (firings),Cro_mRNA_Decay (firings)
4898.271089,1.000000,100.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,486,476,0,42,42,102,0
4898.771089,1.000000,100.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,486,476,0,42,42,102,0
4898.771689,1.000000,100.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,486,476,0,42,42,102,0
4899.271689,1.000000,100.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,486,476,0,42,42,102,0
4899.272289,1.000000,100.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,486,476,0,42,42,102,0
4899.772289,1.000000,100.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,486,476,0,42,42,102,0
4899.772889,1.000000,100.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,486,476,0,42,42,102,0
4900.272889,1.000000,100.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,486,476,0,42,42,102,0
4900.273489,1.000000,100.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,486,476,0,42,42,102,0
4900.773489,1.000000,100.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,486,476,0,42,42,102,0
4900.774089,1.000000,100.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,486,476,0,42,42,102,0
4901.274089,1.000000,100.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,486,476,0,42,42,102,0
4901.274689,1.000000,110.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,488,476,0,42,42,102,0
4901.774689,1.000000,110.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,488,476,0,42,42,102,0
4901.775234,1.000000,110.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,488,476,0,42,42,102,0
4902.275234,1.000000,110.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,488,476,0,42,42,102,0
4902.275780,1.000000,110.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,488,476,0,42,42,102,0
4902.775780,1.000000,110.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,488,476,0,42,42,102,0
4902.776325,1.000000,110.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,488,476,0,42,42,102,0
4903.276325,1.000000,110.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,488,476,0,42,42,102,0
4903.276871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4903.776871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4903.777371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4904.277371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4904.277871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4904.777871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4904.778371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4905.278371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4905.278871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4905.778871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4905.779371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4906.279371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4906.279871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4906.779871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4906.780371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4907.280371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4907.280871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4907.780871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4907.781371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4908.281371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4908.281871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4908.781871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4908.782371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4909.282371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4909.282871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4909.782871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4909.783371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4910.283371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4910.283871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4910.783871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4910.784371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4911.284371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4911.284871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4911.784871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4911.785371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4912.285371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4912.285871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4912.785871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4912.786371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4913.286371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4913.286871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4913.786871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4913.787371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4914.287371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4914.287871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4914.787871,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4914.788371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
4915.288371,1.000000,120.000000,14.000000,86.000000,2.000000,1.000000,0.500000,0.000000,1.000000,12.000000,8.000000,9.000000,10.000000,2.000000,14.000000,20.000000,0.000000,1.000000,1.000000,0.500000,3.000000,0.000000,48.000000,14,0,2,14,6,4,218,46,0,32,6,34,6,4,0,0,22,2,2,2,0,4,6,20,6,4,0,40,20,490,476,0,42,42,102,0
