Time (s),CI_Gene (mM),Energy_ATP (mM),RecA_Inactive (mM),RecA_Active (mM),DNA_Damage (mM),CII_Gene (mM),CI_mRNA (mM),CII_mRNA (mM),CII_Protein (mM),cAMP (mM),ppGpp (mM),Metabolic_Health (mM),DnaA (mM),FtsZ (mM),Cell_Cycle_Phase (mM),CIII_Protein (mM),CI_Cleaved (mM),CI_Intact (mM),Cro_Gene (mM),Cro_mRNA (mM),Cro_Protein (mM),CI_Dimer (mM),Cro_Dimer (mM),CI_Transcription (firings),Cro_Protein_Decay (firings),CI_Dimer_Decay (firings),CI_Translation (firings),Cro_Dimer_Decay (firings),DNA_Damage_UV (firings),RecA_Activation (firings),RecA_Deactivation (firings),DNA_Repair (firings),RecA_CI_Cleavage (firings),CII_Transcription (firings),CI_Dimerization (firings),CII_Translation (firings),CII_Degradation (firings),T33 (firings),FtsZ_Production (firings),CIII_Synthesis (firings),T37 (firings),T38 (firings),T39 (firings),CI_mRNA_Decay (firings),cAMP_Production (firings),ppGpp_Production (firings),Metabolic_Health_Update (firings),Metabolic_Health_Decay (firings),DnaA_Production (firings),FtsZ_Decay (firings),Cell_Cycle_Phase_Update (firings),Cell_Cycle_Phase_Decay (firings),ATP_Production (firings),ATP_Consumption (firings),CI_Protein_Decay (firings),Cro_Transcription (firings),Cro_Translation (firings),Cro_Dimerization (firings),Cro_mRNA_Decay (firings)
4103.225626,1.000000,90.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,380,0,6,6,14,0
4103.725626,1.000000,90.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,380,0,6,6,14,0
4103.726126,1.000000,90.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,380,0,6,6,14,0
4104.226126,1.000000,90.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,380,0,6,6,14,0
4104.226626,1.000000,90.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,380,0,6,6,14,0
4104.726626,1.000000,90.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,380,0,6,6,14,0
4104.727126,1.000000,90.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,380,0,6,6,14,0
4105.227126,1.000000,90.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,380,0,6,6,14,0
4105.227626,1.000000,90.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,380,0,6,6,14,0
4105.727626,1.000000,90.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,380,0,6,6,14,0
4105.728126,1.000000,90.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,380,0,6,6,14,0
4106.228126,1.000000,90.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,380,0,6,6,14,0
4106.228626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4106.728626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4106.729126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4107.229126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4107.229626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4107.729626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4107.730126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4108.230126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4108.230626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4108.730626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4108.731126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4109.231126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4109.231626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4109.731626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4109.732126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4110.232126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4110.232626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4110.732626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4110.733126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4111.233126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4111.233626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4111.733626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4111.734126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4112.234126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4112.234626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4112.734626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4112.735126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4113.235126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4113.235626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4113.735626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4113.736126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4114.236126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4114.236626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4114.736626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4114.737126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4115.237126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4115.237626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4115.737626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4115.738126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4116.238126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4116.238626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4116.738626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4116.739126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4117.239126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4117.239626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4117.739626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4117.740126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4118.240126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4118.240626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4118.740626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4118.741126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4119.241126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4119.241626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4119.741626,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4119.742126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
4120.242126,1.000000,80.000000,100.000000,0.000000,0.000000,1.000000,1.500000,2.000000,15.000000,15.000000,5.000000,12.000000,9.000000,3.000000,18.000000,26.000000,0.000000,10.000000,1.000000,0.500000,1.000000,98.000000,7.000000,90,0,10,86,0,0,0,0,0,0,42,206,38,8,0,2,32,0,0,0,2,10,0,24,4,2,0,38,10,388,382,0,6,6,14,0
